Giver	Giver Region	Year	Recipient	Recipient Region	Giver GDP	Recipient GDP	Giver GDP Per Capita	Recipient GDP Per Capita	Points
Germany	Western Europe	1982	Luxembourg	Western Europe	1238493849902	7692406592	15811	21045	8
Germany	Western Europe	1982	Norway	Northern Europe	1238493849902	92760122385	15811	22543	10
Germany	Western Europe	1982	United Kingdom	Northern Europe	1238493849902	886049000292	15811	15734	1
Germany	Western Europe	1982	Cyprus	Southern Europe	1238493849902	3677448289	15811	7022	6
Germany	Western Europe	1982	Sweden	Northern Europe	1238493849902	163405836617	15811	19628	2
Germany	Western Europe	1982	Belgium	Western Europe	1238493849902	153545019889	15811	15578	4
Germany	Western Europe	1982	Spain	Southern Europe	1238493849902	333462320000	15811	8789	7
Germany	Western Europe	1982	Israel	Eastern Europe	1238493849902	53373271440	15811	13241	12
Germany	Western Europe	1982	Netherlands	Western Europe	1238493849902	221615900425	15811	15484	5
Germany	Western Europe	1982	Ireland	Northern Europe	1238493849902	36620800676	15811	10506	3
Germany	Western Europe	1983	France	Western Europe	1257968052880	903407336383	16101	16118	4
Germany	Western Europe	1983	Norway	Northern Europe	1257968052880	96347057333	16101	23337	1
Germany	Western Europe	1983	United Kingdom	Northern Europe	1257968052880	918162485756	16101	16299	3
Germany	Western Europe	1983	Sweden	Northern Europe	1257968052880	166363076144	16101	19974	12
Germany	Western Europe	1983	Finland	Northern Europe	1257968052880	79008660402	16101	16271	7
Germany	Western Europe	1983	Netherlands	Western Europe	1257968052880	226203256621	16101	15745	2
Germany	Western Europe	1983	Cyprus	Southern Europe	1257968052880	3882730110	16101	7353	5
Germany	Western Europe	1983	Israel	Eastern Europe	1257968052880	55247111456	16101	13458	10
Germany	Western Europe	1983	Luxembourg	Western Europe	1257968052880	7922338532	16101	21668	8
Germany	Western Europe	1984	Sweden	Northern Europe	1293479834781	173468954449	16613	20808	12
Germany	Western Europe	1984	Norway	Northern Europe	1293479834781	102025828220	16613	24643	2
Germany	Western Europe	1984	United Kingdom	Northern Europe	1293479834781	942685916457	16613	16708	7
Germany	Western Europe	1984	Belgium	Western Europe	1293479834781	157822656122	16613	16014	4
Germany	Western Europe	1984	Ireland	Northern Europe	1293479834781	38122046077	16613	10792	10
Germany	Western Europe	1984	Denmark	Northern Europe	1293479834781	110882572572	16613	21692	5
Germany	Western Europe	1984	Finland	Northern Europe	1293479834781	81463976414	16613	16687	1
Germany	Western Europe	1984	Italy	Southern Europe	1293479834781	785422754391	16613	13882	6
Germany	Western Europe	1984	Portugal	Southern Europe	1293479834781	64648016404	16613	6467	8
Germany	Western Europe	1985	Ireland	Northern Europe	1323591207453	39298345630	17038	11107	4
Germany	Western Europe	1985	Denmark	Northern Europe	1323591207453	115344969038	17038	22556	6
Germany	Western Europe	1985	Turkey	Southern Europe	1323591207453	142072580798	17038	2876	2
Germany	Western Europe	1985	Israel	Eastern Europe	1323591207453	57668447133	17038	13624	7
Germany	Western Europe	1985	Norway	Northern Europe	1323591207453	107488317889	17038	25885	12
Germany	Western Europe	1985	United Kingdom	Northern Europe	1323591207453	976616778236	17038	17270	5
Germany	Western Europe	1985	Sweden	Northern Europe	1323591207453	177267361611	17038	21229	8
Germany	Western Europe	1985	Austria	Western Europe	1323591207453	126913153392	17038	16776	10
Germany	Western Europe	1985	Luxembourg	Western Europe	1323591207453	8647340776	17038	23581	3
Germany	Western Europe	1986	Luxembourg	Western Europe	1353866228890	9510685641	17420	25819	12
Germany	Western Europe	1986	Norway	Northern Europe	1353866228890	111828214159	17420	26834	6
Germany	Western Europe	1986	United Kingdom	Northern Europe	1353866228890	1015801864483	17420	17921	5
Germany	Western Europe	1986	Netherlands	Western Europe	1353866228890	245808904500	17420	16868	10
Germany	Western Europe	1986	Turkey	Southern Europe	1353866228890	152034754423	17420	3017	8
Germany	Western Europe	1986	Belgium	Western Europe	1353866228890	163353808712	17420	16564	1
Germany	Western Europe	1986	Austria	Western Europe	1353866228890	129833923531	17420	17152	2
Germany	Western Europe	1986	Sweden	Northern Europe	1353866228890	182339143634	17420	21785	4
Germany	Western Europe	1986	Denmark	Northern Europe	1353866228890	121053669414	17420	23641	7
Germany	Western Europe	1986	Finland	Northern Europe	1353866228890	86377372397	17420	17563	3
Germany	Western Europe	1987	Norway	Northern Europe	1372849485574	113818805968	17637	27184	7
Germany	Western Europe	1987	Israel	Eastern Europe	1372849485574	64775226074	17637	14826	8
Germany	Western Europe	1987	Iceland	Northern Europe	1372849485574	6673703195	17637	27144	10
Germany	Western Europe	1987	Belgium	Western Europe	1372849485574	167121824743	17637	16932	4
Germany	Western Europe	1987	Italy	Southern Europe	1372849485574	856999900993	17637	15141	12
Germany	Western Europe	1987	Portugal	Southern Europe	1372849485574	73632065332	17637	7341	2
Germany	Western Europe	1987	France	Western Europe	1372849485574	975443949951	17637	17010	5
Germany	Western Europe	1987	Cyprus	Southern Europe	1372849485574	4917507414	17637	8881	3
Germany	Western Europe	1987	Finland	Northern Europe	1372849485574	89391929243	17637	18124	1
Germany	Western Europe	1987	Ireland	Northern Europe	1372849485574	40954687244	17637	11569	6
Germany	Western Europe	1988	United Kingdom	Northern Europe	1423744251340	1115591712271	18219	19596	10
Germany	Western Europe	1988	Turkey	Southern Europe	1423744251340	170319077301	18219	3258	8
Germany	Western Europe	1988	Netherlands	Western Europe	1423744251340	259179069556	18219	17559	6
Germany	Western Europe	1988	Israel	Eastern Europe	1423744251340	66086368112	18219	14878	5
Germany	Western Europe	1988	Ireland	Northern Europe	1423744251340	43091462909	18219	12225	7
Germany	Western Europe	1988	Denmark	Northern Europe	1423744251340	121231447726	18219	23634	4
Germany	Western Europe	1988	Norway	Northern Europe	1423744251340	113622064770	18219	26992	1
Germany	Western Europe	1988	Italy	Southern Europe	1423744251340	892945710034	18219	15768	2
Germany	Western Europe	1988	France	Western Europe	1423744251340	1020973645763	18219	17704	3
Germany	Western Europe	1989	Italy	Southern Europe	1479221182513	923202135233	18783	16290	7
Germany	Western Europe	1989	Israel	Eastern Europe	1479221182513	66660749912	18783	14754	3
Germany	Western Europe	1989	Ireland	Northern Europe	1479221182513	45596765895	18783	12987	4
Germany	Western Europe	1989	Netherlands	Western Europe	1479221182513	270634604237	18783	18226	6
Germany	Western Europe	1989	United Kingdom	Northern Europe	1479221182513	1141043342839	18783	19991	12
Germany	Western Europe	1989	Sweden	Northern Europe	1479221182513	199055234725	18783	23438	8
Germany	Western Europe	1989	Austria	Western Europe	1479221182513	141217060615	18783	18533	5
Germany	Western Europe	1989	France	Western Europe	1479221182513	1063728514428	18783	18346	2
Germany	Western Europe	1989	Spain	Southern Europe	1479221182513	424344995166	18783	10939	10
Germany	Western Europe	1990	Spain	Southern Europe	1556954345661	440391149059	19601	11336	12
Germany	Western Europe	1990	Belgium	Western Europe	1556954345661	186768336868	19601	18738	8
Germany	Western Europe	1990	Turkey	Southern Europe	1556954345661	186641240190	19601	3448	5
Germany	Western Europe	1990	Luxembourg	Western Europe	1556954345661	12400191574	19601	32474	3
Germany	Western Europe	1990	United Kingdom	Northern Europe	1556954345661	1149935107324	19601	20087	1
Germany	Western Europe	1990	Israel	Eastern Europe	1556954345661	71217325346	19601	15283	4
Germany	Western Europe	1990	France	Western Europe	1556954345661	1091598599817	19601	18732	10
Germany	Western Europe	1990	Ireland	Northern Europe	1556954345661	49457228826	19601	14074	7
Germany	Western Europe	1990	Sweden	Northern Europe	1556954345661	201066288111	19601	23492	2
Germany	Western Europe	1990	Italy	Southern Europe	1556954345661	941534851536	19601	16600	6
Germany	Western Europe	1991	Iceland	Northern Europe	1636487645219	6748001672	20453	26176	5
Germany	Western Europe	1991	Malta	Southern Europe	1636487645219	2508096392	20453	7011	10
Germany	Western Europe	1991	Luxembourg	Western Europe	1636487645219	13472087759	20453	34812	3
Germany	Western Europe	1991	Sweden	Northern Europe	1636487645219	198811754929	20453	23071	12
Germany	Western Europe	1991	France	Western Europe	1636487645219	1102943385636	20453	18837	8
Germany	Western Europe	1991	Ireland	Northern Europe	1636487645219	50411575068	20453	14264	2
Germany	Western Europe	1991	Norway	Northern Europe	1636487645219	120598906113	20453	28298	4
Germany	Western Europe	1991	Spain	Southern Europe	1636487645219	451603510207	20453	11598	7
Germany	Western Europe	1991	Cyprus	Southern Europe	1636487645219	6240141145	20453	10486	1
Germany	Western Europe	1992	Israel	Eastern Europe	1667775438935	81017170729	20686	15814	4
Germany	Western Europe	1992	France	Western Europe	1667775438935	1119243188168	20686	19030	3
Germany	Western Europe	1992	Portugal	Southern Europe	1667775438935	92393147458	20686	9267	8
Germany	Western Europe	1992	Iceland	Northern Europe	1667775438935	6520331239	20686	24977	6
Germany	Western Europe	1992	United Kingdom	Northern Europe	1667775438935	1135585639120	20686	19722	12
Germany	Western Europe	1992	Ireland	Northern Europe	1667775438935	52096972273	20686	14640	10
Germany	Western Europe	1992	Denmark	Northern Europe	1667775438935	127976062128	20686	24747	5
Germany	Western Europe	1992	Italy	Southern Europe	1667775438935	963995710673	20686	16973	1
Germany	Western Europe	1992	Netherlands	Western Europe	1667775438935	293760304700	20686	19346	7
Germany	Western Europe	1993	Greece	Southern Europe	1651062704403	100838378338	20344	9635	2
Germany	Western Europe	1993	Belgium	Western Europe	1651062704403	191245714353	20344	18964	3
Germany	Western Europe	1993	Malta	Southern Europe	1651062704403	2743402774	20344	7522	4
Germany	Western Europe	1993	Portugal	Southern Europe	1651062704403	90505299488	20344	9066	1
Germany	Western Europe	1993	Sweden	Northern Europe	1651062704403	192377179377	20344	22065	8
Germany	Western Europe	1993	Ireland	Northern Europe	1651062704403	53499740127	20344	14960	5
Germany	Western Europe	1993	United Kingdom	Northern Europe	1651062704403	1160821247197	20344	20112	6
Germany	Western Europe	1993	Netherlands	Western Europe	1651062704403	297454682600	20344	19454	7
Germany	Western Europe	1993	Norway	Northern Europe	1651062704403	128326793090	20344	29760	10
Germany	Western Europe	1994	Sweden	Northern Europe	1691872870119	200096549277	20775	22788	5
Germany	Western Europe	1994	Ireland	Northern Europe	1691872870119	56579092614	20775	15758	12
Germany	Western Europe	1994	United Kingdom	Northern Europe	1691872870119	1210506420220	20775	20919	4
Germany	Western Europe	1994	Malta	Southern Europe	1691872870119	2898435363	20775	7877	3
Germany	Western Europe	1994	Norway	Northern Europe	1691872870119	134809195259	20775	31086	2
Germany	Western Europe	1994	Greece	Southern Europe	1691872870119	102855145906	20775	9746	1
Germany	Western Europe	1994	Hungary	Eastern Europe	1691872870119	39528258777	20775	3822	7
Germany	Western Europe	1994	Russia	Eastern Europe	1691872870119	250072213201	20775	1686	6
Germany	Western Europe	1994	Poland	Eastern Europe	1691872870119	123039324941	20775	3192	10
Germany	Western Europe	1994	France	Western Europe	1691872870119	1136759530932	20775	19166	8
Germany	Western Europe	1995	Ireland	Northern Europe	1720245651998	62030161335	21061	17188	1
Germany	Western Europe	1995	Norway	Northern Europe	1720245651998	140452717481	21061	32220	4
Germany	Western Europe	1995	Spain	Southern Europe	1720245651998	474584351741	21061	12049	6
Germany	Western Europe	1995	France	Western Europe	1720245651998	1160031311021	21061	19478	8
Germany	Western Europe	1995	Cyprus	Southern Europe	1720245651998	7724182914	21061	11868	3
Germany	Western Europe	1995	Sweden	Northern Europe	1720245651998	207977423364	21061	23562	12
Germany	Western Europe	1995	Denmark	Northern Europe	1720245651998	139061964293	21061	26572	7
Germany	Western Europe	1995	Slovenia	Southern Europe	1720245651998	16155992417	21061	8119	5
Germany	Western Europe	1995	Israel	Eastern Europe	1720245651998	97416800093	21061	17568	10
Germany	Western Europe	1995	Malta	Southern Europe	1720245651998	3082268472	21061	8321	2
Germany	Western Europe	1997	Cyprus	Southern Europe	1763970829551	8051748059	21503	12004	5
Germany	Western Europe	1997	Turkey	Southern Europe	1763970829551	252520406456	21503	4154	12
Germany	Western Europe	1997	Ireland	Northern Europe	1763970829551	75305479817	21503	20496	8
Germany	Western Europe	1997	Italy	Southern Europe	1763970829551	1034874048284	21503	18191	4
Germany	Western Europe	1997	Spain	Southern Europe	1763970829551	504859099130	21503	12755	2
Germany	Western Europe	1997	Poland	Eastern Europe	1763970829551	149709629670	21503	3874	6
Germany	Western Europe	1997	United Kingdom	Northern Europe	1763970829551	1325692400024	21503	22733	10
Germany	Western Europe	1998	Poland	Eastern Europe	1796813296247	157167615405	21900	4065	5
Germany	Western Europe	1998	Israel	Eastern Europe	1796813296247	110603683416	21900	18523	7
Germany	Western Europe	1998	Malta	Southern Europe	1796813296247	3539422300	21900	9376	8
Germany	Western Europe	1998	Ireland	Northern Europe	1796813296247	81179646646	21900	21865	2
Germany	Western Europe	1998	United Kingdom	Northern Europe	1796813296247	1372286014257	21900	23463	1
Germany	Western Europe	1998	Netherlands	Western Europe	1796813296247	353896255736	21900	22531	6
Germany	Western Europe	1998	Belgium	Western Europe	1796813296247	216763833526	21900	21245	4
Germany	Western Europe	1998	Norway	Northern Europe	1796813296247	159749542448	21900	36049	3
Germany	Western Europe	1998	Turkey	Southern Europe	1796813296247	258349119484	21900	4184	12
Germany	Western Europe	1999	Turkey	Southern Europe	1830433099432	249654780792	22295	3982	12
Germany	Western Europe	1999	Poland	Eastern Europe	1830433099432	164278190494	22295	4249	4
Germany	Western Europe	1999	Iceland	Northern Europe	1830433099432	8336761572	22295	30055	3
Germany	Western Europe	1999	Sweden	Northern Europe	1830433099432	236720886164	22295	26724	2
Germany	Western Europe	1999	Austria	Western Europe	1830433099432	185275602636	22295	23182	5
Germany	Western Europe	1999	Israel	Eastern Europe	1830433099432	114315400244	22295	18664	7
Germany	Western Europe	1999	Malta	Southern Europe	1830433099432	3706482064	22295	9770	1
Germany	Western Europe	2000	Netherlands	Western Europe	1886401326700	385074626866	22946	24180	1
Germany	Western Europe	2000	Malta	Southern Europe	1886401326700	3957418083	22946	10377	3
Germany	Western Europe	2000	Russia	Eastern Europe	1886401326700	259708496267	22946	1775	4
Germany	Western Europe	2000	Denmark	Northern Europe	1886401326700	160082517846	22946	29980	12
Germany	Western Europe	2000	Sweden	Northern Europe	1886401326700	247260155858	22946	27869	8
Germany	Western Europe	2000	Latvia	Eastern Europe	1886401326700	7833068425	22946	3301	7
Germany	Western Europe	2000	Turkey	Southern Europe	1886401326700	266567531990	22946	4189	10
Germany	Western Europe	2000	Austria	Western Europe	1886401326700	192070749954	22946	23974	2
Germany	Western Europe	2001	France	Western Europe	1914968442701	1350682881887	23254	22014	6
Germany	Western Europe	2001	Turkey	Southern Europe	1914968442701	251379908801	23254	3895	7
